Time;Perf_Time;Action
17:38:26;415.7895669;BACK
17:38:27;415.9351016;BACK
17:38:27;416.1096295;BACK
17:38:27;416.2494381;BACK
17:38:27;416.4042769;BACK
17:38:27;416.5596874;BACK
17:38:27;416.7037492;BACK
17:38:28;417.2665981;W
17:38:28;417.4095586;h
17:38:28;417.4979583;a
17:38:28;417.5836073;t
17:38:28;417.794713;SPACE
17:38:29;417.9023915;d
17:38:29;418.0770579;o
17:38:29;418.2853614;SPACE
17:38:29;418.5520127;y
17:38:29;418.7153687;o
17:38:29;418.8677535;u
17:38:30;419.1603546;BACK
17:38:30;419.3249357;BACK
17:38:30;419.4606184;BACK
17:38:30;419.6179848;BACK
17:38:30;419.7782187;BACK
17:38:31;419.9066821;BACK
17:38:31;420.0467389;BACK
17:38:31;420.2200842;BACK
17:38:31;420.3577035;BACK
17:38:31;420.5057719;BACK
17:38:31;420.6768226;BACK
17:38:32;421.208414;H
17:38:32;421.3652183;o
17:38:32;421.5508984;w
17:38:32;421.591251;SPACE
17:38:32;421.7702193;i
17:38:32;421.7950251;s
17:38:33;421.9707847;SPACE
17:38:33;422.2398672;y
17:38:33;422.4382523;o
17:38:33;422.6090465;u
17:38:33;422.8060838;r
17:38:34;422.9374405;SPACE
17:38:38;427.0450152;s
17:38:38;427.2879353;h
17:38:38;427.3639422;e
17:38:38;427.5294366;d
17:38:38;427.6070645;u
17:38:38;427.7971847;l
17:38:39;427.8915347;e
17:38:39;427.972482;c
17:38:39;427.9986625;SPACE
17:38:39;428.1252385;n
17:38:39;428.196693;e
17:38:39;428.4023648;z
17:38:40;429.3246325;x
17:38:40;429.6053778;BACK
17:38:40;429.7551398;BACK
17:38:41;429.9946832;x
17:38:41;430.1095663;t
17:38:41;430.3063529;SPACE
17:38:41;430.508219;w
17:38:41;430.686515;e
17:38:41;430.8532324;e
17:38:42;430.9771493;k
17:38:42;431.1418731;SPACE
17:38:43;432.3891968;BACK
17:38:44;433.1097918;?
17:38:44;433.5843401;SPACE
17:38:45;434.0920005;BACK
17:38:45;434.1609061;BACK
17:38:45;434.4176378;SPACE
17:38:45;434.833478;-
17:38:46;434.910519;SPACE
17:38:46;435.2498269;m
17:38:46;435.3782911;a
17:38:46;435.4817058;y
17:38:46;435.6205942;b
17:38:46;435.6953648;e
17:38:46;435.8094495;SPACE
17:38:47;436.4907619;w
17:38:47;436.6216057;e
17:38:47;436.7220112;SPACE
17:38:48;437.0587701;c
17:38:48;437.287688;a
17:38:48;437.3410784;n
17:38:48;437.46585;SPACE
17:38:49;438.5826468;f
17:38:49;438.683897;i
17:38:49;438.7889923;n
17:38:49;438.8491313;d
17:38:50;438.9801699;SPACE
17:38:50;439.0286002;a
17:38:50;439.186721;SPACE
17:38:51;440.7070695;t
17:38:51;440.8178896;i
17:38:52;441.0254488;m
17:38:52;441.1342299;e
17:38:52;441.4886073;SPACE
17:38:53;442.2347176;t
17:38:53;442.4071764;h
17:38:53;442.4715182;e
17:38:53;442.5748064;n
17:38:53;442.840402;?
